seq_name,fps,duration,w,h,bitrate,codec,preset,vmaf,psnr_y,float_ssim,real,user,sys,actual_bitrate
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,2000,libaom-av1,8,92.04500756874997,41.75571689583331,0.9944036624999998,2:11.65,402.48,2.09,2181.75
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,300,libx265,8,27.88102120208333,31.063722450000004,0.890155433333333,0:21.16,29.95,1.46,240.73
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,300,libaom-av1,8,78.24742760833328,37.28023239375003,0.9827782479166667,4:59.86,196.89,1.23,324.07
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,3000,libx265,8,86.23617535624999,38.642198081249994,0.9888514729166662,0:13.01,37.30,1.84,2967.26
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,3000,libaom-av1,8,92.98044047291664,42.27928038333336,0.9951450770833322,2:41.29,496.02,2.17,3261.26
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,4000,libx265,8,87.78830538541668,39.169905633333315,0.9904232291666665,0:11.40,39.42,2.03,3976.47
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,4000,libaom-av1,8,93.52411227500002,42.64038872499997,0.9956391104166669,3:44.20,672.54,4.61,4495.37
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,500,libx265,8,59.71311117500002,34.24398011874999,0.95624330625,0:04.45,31.64,1.98,433.48
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,500,libaom-av1,8,84.93970819375002,39.0180607145833,0.9890088624999991,2:16.18,254.96,3.17,556.94
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,5000,libx265,8,88.8843137625,39.63103228541665,0.9915615625000004,0:13.48,41.93,2.03,4966.62
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,5000,libaom-av1,8,93.88940669791673,42.8775777729167,0.9959974249999994,3:52.09,725.49,2.26,5723.65
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,700,libx265,8,69.95472360625003,35.438246754166705,0.9702597499999996,0:04.57,32.87,1.94,648.53
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,700,libaom-av1,8,87.4569435729167,39.87125188125,0.9911011083333336,1:31.30,278.75,2.32,779.36
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,100,libsvtav1,13,48.00039949583335,33.44804973541665,0.9420849979166662,0:04.61,12.44,1.98,132.02
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,1000,libsvtav1,13,83.98106757083337,38.64657448124995,0.9884649166666671,0:05.73,16.61,2.04,987.62
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,2000,libsvtav1,13,87.79605228750009,39.85728406458336,0.9916770354166667,0:09.27,21.95,2.73,2074.72
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,300,libsvtav1,13,68.26963892916665,35.623350081250024,0.9712476520833331,0:05.19,14.03,2.01,302.45
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,3000,libsvtav1,13,89.00044929791676,40.36888523125001,0.992741247916667,0:09.80,23.73,2.68,3007.55
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,4000,libsvtav1,13,89.88489259791673,40.720499554166636,0.9934500604166671,0:06.76,21.13,2.07,4158.16
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,500,libsvtav1,13,71.6815417708333,36.11286748333336,0.975198691666667,0:04.59,12.53,1.97,397.04
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,5000,libsvtav1,13,90.3930177395833,40.951700758333345,0.9939076791666668,0:06.76,21.02,2.12,5145.65
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,700,libsvtav1,13,80.13161826250006,37.68495802916664,0.9850165375000013,0:05.29,15.42,2.05,664.41
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,100,libx265,3,7.975963622916663,26.632295247916666,0.761306422916666,0:16.50,57.99,1.48,155.53
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,100,libaom-av1,4,61.774432312499975,34.81238313541667,0.9604054312500014,3:10.92,440.35,2.41,131.75
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,1000,libx265,3,80.54821637708322,37.76561390208334,0.9844525041666666,0:20.97,83.68,1.68,942.18
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,1000,libaom-av1,4,89.98999063958331,40.77967846458332,0.9926053374999998,5:47.42,775.25,2.57,1059.27
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,2000,libx265,3,86.64767173125007,39.383212572916676,0.9900377416666668,0:20.33,94.81,1.88,1943.65
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,2000,libaom-av1,4,92.45926241041668,41.911446327083326,0.9944694625000009,8:04.56,1093.04,2.61,2056.86
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,300,libx265,3,40.83236187708334,32.42506359791665,0.9230303812500001,0:16.94,62.36,1.57,225.13
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,300,libaom-av1,4,78.47697643333339,37.272515737499994,0.9821635291666675,3:38.34,517.09,2.57,300.83
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,3000,libx265,3,88.90089345416672,40.19114579791673,0.9919601333333338,0:21.01,106.24,2.03,2946.26
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,3000,libaom-av1,4,93.43281872500002,42.485958233333335,0.9952285708333332,10:07.87,1404.37,6.69,3162.57
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,4000,libx265,3,90.06981390416668,40.70992260416669,0.9929623624999995,0:20.67,116.47,1.99,3933.12
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,4000,libaom-av1,4,94.05515260000004,42.90223536250002,0.9957930708333333,12:31.86,1781.47,2.68,4614.84
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,500,libx265,3,66.04335682083337,35.333523145833354,0.9671938354166667,0:16.76,67.44,1.56,421.88
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,500,libaom-av1,4,85.4337829666666,39.10827768333334,0.9890010624999995,4:03.17,575.29,2.54,526.31
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,5000,libx265,3,90.85966437916662,41.096309006249975,0.9936385874999999,0:20.66,125.09,2.04,4921.21
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,5000,libaom-av1,4,94.38823288958324,43.15592517916665,0.996161941666667,14:11.55,2076.79,2.97,5902.63
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,700,libx265,3,74.7959833041667,36.663533431249995,0.9783233520833334,0:21.04,79.07,1.75,630.34
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,700,libaom-av1,4,88.04337087291673,40.00031160208334,0.9911526979166674,4:50.41,675.10,2.54,743.78
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,100,libsvtav1,4,56.016389970833366,34.172167993749945,0.9555327458333341,1:03.84,237.25,5.37,120.98
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,1000,libsvtav1,4,90.04285267708333,40.21912767708336,0.9919864645833324,2:39.41,484.47,6.42,978.53
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,2000,libsvtav1,4,92.8052041270834,41.57199978333339,0.9941682104166673,3:33.97,738.48,6.05,1995.12
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,300,libsvtav1,4,77.3551044916667,36.791886504166634,0.9806308541666666,1:30.74,346.89,6.96,299.18
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,3000,libsvtav1,4,93.6709336583334,42.13539273958332,0.9949143645833327,4:26.93,837.64,6.68,2987.68
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,4000,libsvtav1,4,94.11007525416674,42.45376165833337,0.9953425374999999,3:04.72,717.64,5.39,4040.92
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,500,libsvtav1,4,83.82739011041676,38.16252335416671,0.9867938291666669,1:51.17,428.74,6.00,479.15
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,5000,libsvtav1,4,94.46024567708332,42.73467704375,0.995714343749999,3:02.81,706.54,6.46,5060.06
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,700,libsvtav1,4,87.36165181041673,39.25467907916664,0.9899531750000009,2:14.75,462.01,6.44,657.53
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,100,libx265,2,29.219910610416665,31.871057702083345,0.8972917895833327,0:38.24,157.82,1.86,247.88
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,100,libaom-av1,2,63.04317302083333,34.97262174791667,0.9619460145833333,7:59.82,1128.57,3.36,130.09
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,1000,libx265,2,83.94845290208335,38.10627497499997,0.9861213958333336,0:38.41,209.48,2.02,947.96
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,1000,libaom-av1,2,90.65151392500005,40.99489675416665,0.9928963187499998,21:21.88,3028.62,3.85,1085.48
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,2000,libx265,2,89.0483705333334,39.71948306875,0.9910621791666663,0:44.17,239.11,2.47,1949.78
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,2000,libaom-av1,2,92.87713090625007,42.099666816666634,0.9946865145833336,31:30.04,4569.26,3.67,2108.96
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,300,libx265,2,45.6099522,32.87216102083332,0.9269156708333327,0:37.27,170.76,1.92,212.58
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,300,libaom-av1,2,79.59814208541671,37.492836312500025,0.9829430145833326,10:52.35,1580.96,2.98,305.9
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,3000,libx265,2,90.76188568333336,40.51271772291667,0.9926782541666664,0:35.54,262.64,1.94,2945.29
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,3000,libaom-av1,2,93.76860732291676,42.66608442083335,0.9954344020833332,2:07:53,8344.77,5.66,3255.3
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,4000,libx265,2,91.74337987500006,41.046837818750014,0.9935847041666676,0:37.06,285.13,1.93,3945.68
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,4000,libaom-av1,2,94.31230666875,43.03630641250003,0.9959762687499994,1:27:54,12482.16,6.23,4540.75
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,500,libx265,2,72.43687830416664,35.95574299166669,0.9727047937499997,0:35.56,186.79,1.94,430.8
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,500,libaom-av1,2,86.31405701874995,39.34708588750001,0.989544608333333,14:40.91,2064.66,8.48,541.6
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,5000,libx265,2,92.32223610208332,41.423488764583354,0.9941671750000004,0:39.10,306.48,1.89,4927.47
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,5000,libaom-av1,2,94.70317569375004,43.33329465625001,0.9964189812500004,1:47:24,16667.61,6.58,5960.57
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,6000,libx265,2,92.74175369166676,41.714796841666626,0.9946025625,0:41.47,325.64,1.91,5900.99
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,6000,libaom-av1,2,94.9565676541668,43.55553116041667,0.996728972916666,2:04:02,19523.91,6.77,7342.63
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,700,libx265,2,79.38201931875003,37.10341740625002,0.9811582895833335,0:39.37,193.13,1.89,639.11
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,700,libaom-av1,2,88.66674066666671,40.189996577083335,0.9914297833333332,17:47.19,2515.34,3.62,754.64
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,100,libsvtav1,2,58.52112134166668,34.34869565625003,0.9554850041666668,3:55.34,811.35,5.84,115.18
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,1000,libsvtav1,2,90.94733955416667,40.49921417291669,0.9923781708333326,10:36.85,2399.69,7.99,1038.56
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,2000,libsvtav1,2,93.36487234166674,41.77750032291669,0.9944053541666674,13:48.56,3149.27,8.26,2072.72
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,300,libsvtav1,2,79.11201068333335,37.05907605624997,0.9813534083333325,6:40.18,1442.69,6.27,303.86
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,3000,libsvtav1,2,94.09701351041656,42.29836506666664,0.9950726854166672,11:46.47,2768.60,7.43,3086.21
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,4000,libsvtav1,2,94.59978402291674,42.6837396916667,0.9955703166666665,14:37.53,3457.17,6.05,4190.42
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,500,libsvtav1,2,85.44138601458339,38.47541650208337,0.9874788541666668,9:48.97,1872.94,18.45,509.31
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,5000,libsvtav1,2,94.91022174375004,42.94981546874997,0.9959289166666668,12:54.17,3046.33,6.81,5190.57
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,6000,libsvtav1,2,95.18897115000009,43.1909222458333,0.9962313999999993,13:39.51,3220.42,6.18,6379.35
Sparks_cut_13_1080p,59.94006309148264984227,8.008000,1920,1080,700,libsvtav1,2,88.59104176458335,39.53189621041667,0.9903970166666664,10:15.57,2280.93,7.86,695.85
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1000,libx265,3,53.43781374999996,35.429789041666695,0.9748234916666659,1:00.06,315.87,3.86,821.7
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1000,libaom-av1,4,77.1196200708333,38.529673475000024,0.990969629166666,11:14.11,1776.33,6.24,867.34
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1200,libx265,3,60.65417498333333,36.275157918750004,0.9813343458333335,1:01.93,316.36,4.44,1039.25
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1200,libaom-av1,4,78.51015767708337,38.77397353124997,0.9916409958333339,12:09.55,1916.39,11.40,1016.43
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1400,libx265,3,65.36450791874994,36.86099549166666,0.9848019479166673,1:01.13,324.47,4.22,1258.09
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1400,libaom-av1,4,80.65457231458328,39.16412868958337,0.9926114229166662,12:27.96,1984.82,6.06,1218.52
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1600,libx265,3,68.78397466875003,37.30247527083338,0.9870092479166672,1:00.08,331.86,4.22,1476.63
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1600,libaom-av1,4,82.13814809791671,39.46378642083334,0.993227239583333,12:51.92,2052.45,6.04,1419.27
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1800,libx265,3,71.15336545416669,37.62284738958335,0.9884562249999997,1:06.55,337.63,5.24,1695.23
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1800,libaom-av1,4,83.1593155645833,39.68344611874997,0.9936762916666658,14:31.43,2166.32,26.17,1632.89
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,200,libx265,3,6.04087449375,28.102869318750006,0.8098598875000002,0:51.38,271.44,5.52,429.19
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,200,libaom-av1,4,56.115754468749984,35.847991864583314,0.9785880520833328,11:00.79,1571.11,13.65,273.33
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2000,libx265,3,73.04532007500002,37.882365106250056,0.9894463395833341,1:04.28,343.48,4.75,1909.83
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2000,libaom-av1,4,83.99641098750004,39.89231063333334,0.9940213312500005,14:38.53,2313.41,7.14,1862.52
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2200,libx265,3,74.49636580625,38.103646614583305,0.9902069812500005,0:50.24,366.08,5.12,2121.07
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2200,libaom-av1,4,84.62003372500001,40.03459810208335,0.9942674541666666,15:30.02,2423.14,7.56,2069.36
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2400,libx265,3,75.64303787916666,38.27309438541668,0.9907567937499995,0:50.86,317.18,4.26,2329.22
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2400,libaom-av1,4,85.16319947291669,40.15682894999996,0.9945010000000009,16:26.19,2592.73,7.80,2302.13
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2600,libx265,3,76.58589510833328,38.4210290895833,0.9912280208333341,0:32.60,374.78,4.88,2535.23
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2600,libaom-av1,4,85.56535808958337,40.251353131250006,0.994663268749999,21:11.28,2916.08,11.56,2511.67
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2800,libx265,3,77.42623087916671,38.55349274999998,0.9916337687500003,1:07.65,321.23,6.04,2742.29
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2800,libaom-av1,4,85.92048266666664,40.344462822916654,0.9948157624999993,16:49.66,2703.89,8.01,2729.04
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3000,libx265,3,78.0724902458334,38.65933623958332,0.991927183333334,0:30.00,389.48,4.56,2945.77
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3000,libaom-av1,4,86.25705668125013,40.42550537708332,0.9949360416666665,18:27.65,2688.13,20.37,2936.8
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3200,libx265,3,78.70380526041671,38.761061093749994,0.9922212687500003,0:31.63,391.76,4.17,3147.7
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3200,libaom-av1,4,86.54610650416662,40.50046941875007,0.9950463166666678,18:01.01,2784.41,6.62,3152.32
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3400,libx265,3,79.22433798541668,38.85562380833334,0.9924604749999997,0:37.31,396.63,4.19,3347.01
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3400,libaom-av1,4,86.77825072499994,40.56953661874998,0.9951533708333332,17:51.94,2766.02,6.47,3378.89
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3600,libx265,3,79.67905128958327,38.93658568958334,0.9926812333333337,0:44.65,397.91,4.08,3544.89
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3600,libaom-av1,4,87.00194165000009,40.632135787500026,0.9952419104166677,17:49.19,2739.73,6.66,3602.83
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3800,libx265,3,80.10522366041668,39.011291431249965,0.9928493291666669,0:26.51,398.11,4.53,3744.01
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3800,libaom-av1,4,87.20833779374998,40.68419630625002,0.9953263937500004,15:40.21,2349.74,19.79,3816.99
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,400,libx265,3,6.094280552083338,28.289966810416654,0.8162862416666672,0:52.04,280.17,3.97,419.39
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,400,libaom-av1,4,67.23718948541672,37.07780872708334,0.9862324499999985,12:22.20,1828.05,13.83,461.8
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,4000,libx265,3,80.51364778333337,39.07918071041668,0.9930354208333336,0:46.52,363.24,4.39,3943.99
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,4000,libaom-av1,4,87.42363555416667,40.741146512500016,0.9954145270833337,19:03.95,2952.79,7.20,4055.76
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,600,libx265,3,19.521037962500007,31.759820587500013,0.9153216979166662,1:06.96,243.77,3.72,430.84
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,600,libaom-av1,4,71.95911398958332,37.69615401458334,0.9885918645833345,11:29.58,1804.82,6.63,586.85
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,800,libx265,3,41.66177224583336,34.08742136874999,0.9599488125000002,0:56.26,306.88,3.81,617.71
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,800,libaom-av1,4,74.84672584999997,38.14253866250003,0.9898865229166663,11:11.13,1767.73,6.12,710.81
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1000,libsvtav1,4,75.5794493708333,38.22169629375003,0.9911160916666666,5:25.62,1246.52,19.05,936.33
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1200,libsvtav1,4,76.60066732291668,38.368899985416675,0.9915555249999989,5:43.28,1319.44,18.75,1032.49
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1400,libsvtav1,4,77.14675408541663,38.45133976874999,0.9918096666666679,6:05.29,1404.24,19.61,1113.97
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1600,libsvtav1,4,77.39327290833334,38.48561003125003,0.9919511958333326,6:24.21,1473.19,26.41,1162.47
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1800,libsvtav1,4,77.79712059374995,38.53438609166671,0.9921122145833327,6:43.09,1556.03,19.93,1225.95
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,200,libsvtav1,4,50.504425910416735,35.35031389999998,0.9772075749999999,5:43.33,871.26,18.02,305.86
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2000,libsvtav1,4,79.58927622083334,38.87238519791667,0.9927635208333332,7:08.89,1657.78,19.76,1466.81
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2200,libsvtav1,4,81.74128491458326,39.27706318333336,0.9935644770833324,7:28.79,1737.18,19.73,1764.95
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2400,libsvtav1,4,83.30395889374998,39.58373343541666,0.9941114020833339,7:58.97,1843.20,34.18,2029.39
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2600,libsvtav1,4,84.39805426249997,39.83764667916666,0.9944905687499994,8:16.79,1927.81,24.26,2365.21
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2800,libsvtav1,4,85.20128767291673,40.03134485624998,0.9947726041666662,10:26.66,1969.13,45.64,2659.52
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3000,libsvtav1,4,85.72978942083333,40.15193515833336,0.994935464583334,9:45.03,1857.30,18.85,2871.15
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3200,libsvtav1,4,86.17941294375007,40.23628010416669,0.9950658249999998,8:17.09,1936.08,19.38,3081.36
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3400,libsvtav1,4,86.43584069583326,40.330010175000034,0.9951971187499995,8:44.06,2012.37,38.49,3290.47
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3600,libsvtav1,4,86.85724665833328,40.42000654999999,0.9953159666666676,16:14.79,2271.09,41.21,3510.71
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3800,libsvtav1,4,87.03943491666676,40.47550699583335,0.9953983583333331,11:29.76,2325.24,22.45,3701.54
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,400,libsvtav1,4,59.80997019375011,36.25491649374999,0.9835137687500002,6:13.36,896.51,20.76,393.55
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,4000,libsvtav1,4,87.18353679166658,40.52182672708334,0.9954581458333334,10:04.83,2358.94,22.21,3834.15
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,600,libsvtav1,4,69.13065243125001,37.323877068749994,0.9883441250000008,4:31.99,1029.04,20.24,591.24
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,800,libsvtav1,4,73.17141308749991,37.85062988958337,0.9900574187500001,4:59.35,1139.54,20.11,762.45
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1000,libx265,2,61.954310660416645,36.21936283541664,0.9809136916666676,1:29.14,726.38,7.30,856.95
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1000,libaom-av1,2,77.93766631458341,38.655203418750006,0.9912193020833332,30:52.50,5177.58,9.28,867.58
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1500,libx265,2,72.13283207916665,37.45685718333332,0.987897941666667,1:54.03,756.07,5.37,1404.73
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,1500,libaom-av1,2,82.18703482291666,39.46869231875002,0.9931559166666666,36:51.18,6196.69,13.31,1334.37
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,200,libx265,2,30.266310791666665,33.38353210208333,0.94040656875,2:25.94,640.69,5.22,699.66
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,200,libaom-av1,2,57.49901537708332,35.973407599999966,0.9790990145833329,21:04.10,3347.21,27.80,270.7
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2000,libx265,2,76.78653948750002,38.10815843333333,0.9904549083333339,0:37.33,807.98,5.35,1936.81
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2000,libaom-av1,2,84.48793658125008,39.98831156041669,0.9941619125000002,37:23.94,5555.71,17.26,1854.65
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2500,libx265,2,79.59646453749998,38.542687677083336,0.9918384020833316,1:09.96,839.07,5.52,2460.08
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,2500,libaom-av1,2,85.8152542500001,40.314830114583366,0.9947175749999996,57:32.37,9799.90,12.51,2403.36
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3000,libx265,2,81.38418258541672,38.85907182499996,0.9926810083333331,1:19.20,882.48,5.25,2970.36
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3000,libaom-av1,2,86.76337794583341,40.55446863124997,0.9950977395833331,1:06:49,11372.08,55.65,2990.89
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3500,libx265,2,82.64283748541669,39.090018675000024,0.9932605708333325,2:02.83,865.41,4.50,3474.91
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,3500,libaom-av1,2,87.36407058125,40.71804952708333,0.9953531416666671,1:05:27,11384.70,9.28,3534.23
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,400,libx265,2,30.18452491458332,33.38336899583333,0.9405492937499997,2:29.03,650.06,5.72,700.59
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,400,libaom-av1,2,68.58923501666668,37.22306289375001,0.9866494729166667,26:50.44,4313.14,21.94,461.39
Sparks_cut_13_4k,59.94006309148264984227,8.008000,3840,2160,4000,libx265,2,83.59932087291664,39.283706352083335,0.9936993812499997,1:28.65,915.06,4.78,3970.85
